ID,Case Number,Date,Primary Type,Arrest,Domestic,District,Latitude,Longitude
1337279,G036660,2001-01-17 21:00:00,CRIMINAL DAMAGE,False,False,5,41.681736226,-87.625911567
10363193,HY554940,2015-11-23 17:36:00,ROBBERY,False,False,5,41.677410742,-87.637079662
9653864,HX304581,2014-06-15 10:15:00,THEFT,False,False,5,41.692642864,-87.618919619
8504790,HV181449,2012-03-03 09:17:00,ASSAULT,True,False,5,41.685027199,-87.622880843
5389952,HN237442,2007-03-20 17:50:00,CRIMINAL DAMAGE,False,False,5,41.675431702,-87.633403958
3335833,HK372637,2004-05-18 16:00:00,OTHER OFFENSE,False,False,5,41.689004996,-87.619098996
10326042,HY516439,2015-11-27 11:45:00,BATTERY,False,True,5,41.694971728,-87.623174183
5448279,HN276069,2007-04-10 20:01:44,NARCOTICS,True,False,5,41.647923455,-87.616216048
6414592,HP498357,2008-08-06 20:11:00,ASSAULT,True,False,5,41.682163693,-87.624025229
13010838,JG186296,2023-03-15 04:30:00,THEFT,False,False,5,41.71179003,-87.626017974
8284520,HT518898,2011-09-28 07:30:00,THEFT,False,False,5,41.684430113,-87.656729137
11015822,JA345838,2017-07-13 03:25:00,ASSAULT,False,False,5,41.652854477,-87.608685716
3681077,HK780541,2004-11-24 21:30:00,BURGLARY,False,False,5,41.689004996,-87.619098996
3808800,HL176237,2005-02-11 20:15:00,BATTERY,False,True,5,41.691993847,-87.618260432
11011108,JA340861,2017-07-08 23:00:00,THEFT,False,False,5,41.719085429,-87.626179732
11185868,JA560298,2017-12-23 04:30:00,ASSAULT,True,True,5,41.659107176,-87.616736059
11307334,JB253468,2018-05-07 11:47:00,DECEPTIVE PRACTICE,False,False,5,41.692833841,-87.60431945
13785033,JJ192996,2025-03-24 10:30:00,BATTERY,False,True,5,41.6616117,-87.643017485
11297608,JB240213,2018-04-27 14:15:00,ROBBERY,False,False,5,41.69993294,-87.619102587
3993072,HL277415,2005-04-06 07:35:00,PROSTITUTION,True,False,5,41.684624294,-87.620747281
7908481,HT137586,2011-01-27 08:33:00,BATTERY,False,True,5,41.671364454,-87.642909635
13335569,JH112394,2024-01-11 13:34:00,ASSAULT,True,False,5,41.684012111,-87.640918356
11524373,JB538848,2018-12-03 17:09:00,WEAPONS VIOLATION,True,False,5,41.69397574,-87.612189718
8015326,HT246832,2011-04-12 16:20:00,WEAPONS VIOLATION,False,False,5,41.678949434,-87.623921422
11513562,JB524367,2018-11-21 15:00:00,OTHER OFFENSE,False,False,5,41.664318324,-87.628213964
5866199,HN673367,2007-10-26 01:00:00,CRIMINAL DAMAGE,False,False,5,41.664577324,-87.630622956
11188825,JA564226,2017-12-27 09:34:00,BATTERY,False,False,5,41.663403306,-87.625793875
1689621,G482852,2001-08-14 12:00:00,CRIMINAL TRESPASS,False,False,5,41.671668417,-87.628335067
9167440,HW307503,2013-06-06 15:00:00,THEFT,False,False,5,41.686815776,-87.612189138
12378055,JE245679,2021-05-26 09:00:00,THEFT,False,False,5,41.654376512,-87.603743328
2105945,HH336515,2002-04-28 13:15:00,CRIMINAL DAMAGE,False,True,5,41.70953478,-87.619897253
9554193,HX206380,2014-04-01 02:00:00,THEFT,False,True,5,41.667897775,-87.639169553
6725911,HR142976,2009-01-28 16:26:00,ASSAULT,False,False,5,41.697071399,-87.629013394
6957141,HR362055,2009-06-07 01:55:00,ASSAULT,False,False,5,41.690426697,-87.612090229
4397485,HL690499,2005-10-23 08:00:00,THEFT,False,True,5,41.702533643,-87.618513526
8030231,HT261369,2011-04-21 13:30:00,MOTOR VEHICLE THEFT,False,False,5,41.710870208,-87.596677288
5454581,HN285456,2007-04-10 10:00:00,THEFT,False,False,10,41.854330993,-87.730394651
8665548,HV340760,2012-06-18 13:18:00,SEX OFFENSE,True,False,10,41.844243782,-87.725321944
4944732,HM558466,2006-08-23 21:33:53,THEFT,False,False,10,41.845129574,-87.727284398
5276468,HN143823,2007-01-25 21:00:00,THEFT,False,False,10,41.86224402,-87.703040576
10052011,HY241153,2015-04-29 23:07:00,WEAPONS VIOLATION,True,False,10,41.860086176,-87.720116995
8330226,HT563389,2011-10-28 03:30:00,THEFT,True,False,10,41.832384871,-87.71691025
5547890,HN358289,2007-05-22 14:53:39,BATTERY,True,False,10,41.862117771,-87.703038145
9643170,HX293984,2014-06-07 06:00:00,OTHER OFFENSE,False,False,10,41.85640222,-87.704173466
1960515,HH151857,2002-01-27 15:37:38,CRIMINAL DAMAGE,False,True,10,41.850427477,-87.731216774
11645444,JC212442,2019-04-05 04:00:00,CRIMINAL DAMAGE,False,False,10,41.848906662,-87.699005717
2975716,HJ672056,2003-10-04 18:00:00,BATTERY,False,False,10,41.860911204,-87.695744714
13184479,JG393026,2023-08-06 13:30:00,THEFT,False,False,10,41.850891886,-87.734486438
6967445,HR371595,2009-06-12 05:00:00,THEFT,False,False,10,41.836806313,-87.73095549
12209055,JD417577,2020-11-01 04:00:00,CRIMINAL DAMAGE,False,False,10,41.865657502,-87.716620108
11503519,JB510969,2018-11-10 13:26:00,DECEPTIVE PRACTICE,True,False,10,41.856825589,-87.694368384
5798738,HN605590,2007-09-22 21:30:00,BATTERY,False,False,10,41.863194456,-87.715329515
13938577,JJ380041,2025-08-15 00:00:00,DECEPTIVE PRACTICE,False,False,10,41.844474666,-87.708011772
4169303,HL474557,2005-07-10 12:15:00,ASSAULT,False,False,10,41.843838717,-87.720877714
9337320,HW481140,2013-10-05 16:40:00,BATTERY,True,False,10,41.851401622,-87.716210168
13621614,JH457307,2024-10-05 23:07:00,BATTERY,False,False,10,41.845282042,-87.717256238
14054214,JJ519523,2025-12-11 23:02:00,OTHER OFFENSE,False,False,10,41.864170798,-87.705602493
3585801,HK675931,2004-10-08 20:40:00,CRIMINAL DAMAGE,False,False,10,41.858216003,-87.706651859
1901725,G753746,2001-12-17 12:50:00,BATTERY,False,False,10,41.864159331,-87.702008519
5698030,HN497031,2007-07-29 21:00:00,BATTERY,False,True,10,41.847285069,-87.707558659
11053182,JA389759,2017-08-13 17:59:00,OTHER OFFENSE,True,False,10,41.849530941,-87.70273596
5003613,HM399396,2006-06-07 14:11:00,NARCOTICS,True,False,10,41.846408384,-87.698824867
1695502,G493017,2001-08-18 19:30:00,ASSAULT,True,True,10,41.854786681,-87.708851019
11377980,JB346763,2018-07-12 15:50:00,BATTERY,False,True,10,41.854354486,-87.728599496
7341125,HS142961,2010-01-29 19:10:00,ROBBERY,False,False,10,41.851774932,-87.704589531
6433451,HP512344,2008-08-11 10:00:00,THEFT,False,False,10,41.865185421,-87.71151795
4844825,HM452064,2006-07-03 12:00:00,BATTERY,False,True,10,41.852732274,-87.701515265
4034017,HL387188,2005-05-30 00:15:00,ARSON,False,False,10,41.846187209,-87.718198124
12254967,JD470727,2020-12-27 11:30:00,CRIMINAL DAMAGE,False,False,10,41.861574074,-87.723821536
6742512,HR160481,2009-02-07 23:00:00,MOTOR VEHICLE THEFT,True,False,10,41.847907797,-87.733754526
11528870,JB544553,2018-12-07 23:32:00,CRIMINAL TRESPASS,True,False,10,41.853731004,-87.697008971
2474065,HH806261,2002-11-27 21:00:00,CRIMINAL DAMAGE,False,False,10,41.859836913,-87.70296877
5254751,HN131208,2007-01-18 15:00:00,BURGLARY,False,False,10,41.845630656,-87.711164161
7265646,HR678898,2009-12-07 21:00:00,BATTERY,False,True,10,41.864748519,-87.712935601
4768580,HM353358,2006-05-15 15:00:00,BATTERY,False,False,10,41.858459065,-87.721189746
3625022,HK659378,2004-10-01 10:50:00,NARCOTICS,True,False,10,41.855689417,-87.727269139
8929793,HV601397,2012-12-12 12:00:00,THEFT,False,False,10,41.852733523,-87.701243634
9890677,HX540946,2014-12-13 16:02:00,NARCOTICS,True,False,10,41.851461889,-87.730660175
1789228,G610723,2001-10-11 12:35:00,THEFT,True,False,10,41.852100446,-87.689049156
5168463,HM761653,2006-12-07 16:30:00,ROBBERY,True,False,10,41.852120316,-87.679454293
10145076,HY333941,2015-07-09 14:21:00,NARCOTICS,True,False,10,41.854362969,-87.728125905
2111592,HH344579,2002-05-02 09:52:05,OFFENSE INVOLVING CHILDREN,False,True,10,41.861641379,-87.718942087
11811046,JC412640,2019-08-29 20:23:00,NARCOTICS,True,False,10,41.859969524,-87.735994939
10102032,HY290518,2015-06-03 12:00:00,THEFT,False,False,10,41.855972736,-87.717590462
9078441,HW223509,2013-04-07 18:52:00,CRIMINAL DAMAGE,True,False,10,41.848446094,-87.682413255
4368126,HL658441,2005-10-06 21:00:00,CRIMINAL DAMAGE,False,False,10,41.865387615,-87.732489857
8026765,HT256779,2011-04-19 13:15:00,ROBBERY,True,False,10,41.853505832,-87.695498927
14189855,JK245616,2026-01-07 00:00:00,DECEPTIVE PRACTICE,False,False,10,41.851256202,-87.676625843
12070997,JD256009,2020-06-06 18:43:00,WEAPONS VIOLATION,True,False,10,41.8654647,-87.706856419
13328669,JH104401,2024-01-04 14:00:00,STALKING,True,False,10,41.85005463,-87.674780925
8007751,HT239060,2011-04-07 18:30:00,NARCOTICS,True,False,10,41.851807872,-87.702089616
6560774,HP633026,2008-10-17 11:30:00,BURGLARY,False,False,10,41.838176561,-87.708513453
1539041,G278968,2001-05-14 23:30:00,NARCOTICS,True,False,10,41.851578152,-87.708761103
13725872,JJ121599,2025-01-20 15:47:00,NARCOTICS,False,False,10,41.866229446,-87.720935733
7760021,HS568532,2010-10-17 06:40:00,CRIMINAL DAMAGE,False,False,10,41.843795034,-87.724533469
1677699,G469517,2001-08-08 14:31:44,THEFT,False,False,10,41.842500846,-87.725778838
5101073,HM702816,2006-11-05 13:45:00,THEFT,False,False,10,41.864013423,-87.716569827
6658348,HP730634,2008-12-12 13:30:00,THEFT,False,False,10,41.85199252,-87.688888738
4167863,HL499444,2005-07-20 17:00:00,THEFT,False,False,10,41.851888466,-87.696803334
4031094,HL374454,2005-05-23 17:16:00,ASSAULT,False,True,10,41.84842189,-87.683955017
11150085,JA512852,2017-11-15 14:03:00,OTHER OFFENSE,False,False,10,41.841906128,-87.711060786
9901265,HX551665,2014-12-22 14:20:00,CRIMINAL TRESPASS,True,False,10,41.863716999,-87.716561662
5151782,HM725075,2006-11-16 21:30:00,THEFT,False,False,10,41.85740028,-87.707030574
4585108,HM174668,2006-02-10 22:00:00,BATTERY,False,True,10,41.858256239,-87.711530018
9059888,HW204911,2013-03-15 14:00:00,SEX OFFENSE,False,False,10,41.860419537,-87.709152299
13925512,JJ364049,2025-08-06 10:12:00,NARCOTICS,True,False,10,41.854397158,-87.725765372
9222366,HW368788,2013-07-18 21:00:00,BATTERY,False,False,10,41.858542789,-87.71275698
3148130,HK141101,2004-01-22 06:00:00,THEFT,False,False,10,41.845579623,-87.712383135
10928823,JA243605,2017-04-29 04:55:00,BATTERY,True,True,10,41.841699106,-87.729342555
11323089,JB274202,2018-05-22 11:20:00,THEFT,False,False,10,41.843989099,-87.705025427
6503708,HP572771,2008-09-15 11:50:00,DECEPTIVE PRACTICE,True,False,10,41.851912036,-87.694622835
10647023,HZ398036,2016-08-18 21:30:00,SEX OFFENSE,True,False,10,41.866341527,-87.711154301
8907258,HV580864,2012-11-28 21:00:00,BATTERY,False,False,10,41.836428389,-87.72433908
6387560,HP472168,2008-07-24 15:50:00,ROBBERY,False,False,10,41.846841721,-87.680176022
12668781,JF205539,2022-04-06 22:00:00,BURGLARY,False,False,10,41.841944565,-87.711064084
5694758,HN501511,2007-07-31 23:40:00,DECEPTIVE PRACTICE,True,False,10,41.858629276,-87.705443781
4741275,HM349033,2006-05-13 18:40:59,ASSAULT,False,True,10,41.855876672,-87.717587712
9598933,HX249387,2014-05-02 11:35:00,THEFT,False,False,10,41.835947057,-87.734045986
13774329,JJ180265,2025-03-13 00:00:00,THEFT,False,False,10,41.85836136,-87.69566726
11157034,JA522146,2017-11-17 12:00:00,CRIMINAL DAMAGE,False,False,10,41.8617467,-87.720163537
9380248,HW523219,2013-11-06 15:05:00,BATTERY,True,False,10,41.84940713,-87.705181621
9523401,HX178683,2014-03-10 04:20:00,CRIMINAL DAMAGE,True,True,10,41.854817665,-87.708997543
1793060,G616579,2001-10-13 22:55:00,DECEPTIVE PRACTICE,True,False,10,41.84438192,-87.722909412
13110673,JG305528,2023-06-18 04:30:00,THEFT,False,False,10,41.862895679,-87.711327211
7210650,HR362369,2009-06-07 09:40:00,OTHER OFFENSE,True,False,10,41.863727491,-87.712905089
1474365,G209891,2001-04-12 23:00:00,MOTOR VEHICLE THEFT,False,False,10,41.862107726,-87.717884027
3264799,HK289968,2004-04-05 14:30:00,BATTERY,False,False,10,41.858442215,-87.707875716
11667431,JC239070,2019-04-25 16:02:00,CRIMINAL DAMAGE,False,False,10,41.860909516,-87.705902374
9397569,HW540698,2013-11-19 16:00:00,BURGLARY,False,False,10,41.85257405,-87.725591758
7199102,HR587323,2009-10-13 10:00:00,BURGLARY,False,False,10,41.86339496,-87.732427749
5805430,HN614205,2007-09-27 11:28:00,THEFT,False,False,10,41.844322487,-87.718968346
13423806,JH218514,2024-04-09 13:50:00,BATTERY,False,False,10,41.851804072,-87.68563492
3752709,HL123151,2005-01-13 18:10:00,ROBBERY,False,False,10,41.837880307,-87.72437669
10219644,HY406629,2015-09-01 20:24:00,PUBLIC PEACE VIOLATION,True,False,10,41.860577494,-87.733122246
9102077,HW246479,2013-04-24 21:39:00,BATTERY,False,True,10,41.866098236,-87.730368538
9566135,HX216966,2014-04-09 13:51:00,DECEPTIVE PRACTICE,True,False,10,41.851041187,-87.691504292
11566845,JC116845,2019-01-14 14:45:00,BATTERY,False,False,10,41.862815933,-87.718431573
5742422,HN552656,2007-08-27 02:25:00,OTHER OFFENSE,False,False,10,41.860185394,-87.727435931
9428960,HW572871,2013-12-16 14:10:00,NARCOTICS,True,False,10,41.866290829,-87.6959042
4721118,HM325415,2006-05-02 08:25:00,THEFT,False,False,10,41.851810111,-87.701997832
13634893,JH473421,2024-10-18 14:43:00,ASSAULT,False,False,10,41.844020998,-87.73305314
4967854,HM580601,2006-09-04 07:40:08,ROBBERY,False,False,10,41.855911352,-87.719966
4099407,HL433876,2005-06-21 00:55:00,ASSAULT,False,True,10,41.849131083,-87.706391857
12049218,JD230596,2020-05-12 09:00:00,BATTERY,False,True,10,41.840163606,-87.720776977
3360984,HK345279,2004-05-05 20:05:00,NARCOTICS,True,False,10,41.859646601,-87.729867499
12112400,JD304943,2020-07-21 12:10:00,CRIMINAL DAMAGE,False,False,10,41.85345617,-87.727899537
4220171,HL545226,2005-08-12 17:15:00,BATTERY,True,True,10,41.834588207,-87.719413719
9993300,HY183019,2015-03-13 15:11:00,ROBBERY,False,False,10,41.859716869,-87.724980832
2326889,HH620470,2002-09-01 19:00:00,BURGLARY,False,False,10,41.847292755,-87.701444003
9657775,HX308035,2014-06-17 21:10:00,ROBBERY,False,False,10,41.866464421,-87.699999661
11225545,JB144633,2018-02-07 18:15:00,BATTERY,True,False,10,41.861934611,-87.715286581
11304611,JB249636,2018-05-01 11:30:00,BATTERY,False,True,10,41.861320168,-87.704217033
5940906,HN739716,2007-12-03 01:00:00,THEFT,False,False,10,41.845556544,-87.711161208
11321249,JB271587,2018-05-11 13:59:00,THEFT,False,False,10,41.843440944,-87.714759952
12673615,JF211433,2022-04-17 08:00:00,THEFT,False,False,10,41.83153414,-87.718444849
7592114,HS396419,2010-07-06 08:00:00,THEFT,False,False,10,41.865088448,-87.732481645
7604515,HS409170,2010-07-13 19:35:00,PUBLIC PEACE VIOLATION,True,False,10,41.84763752,-87.708784753
12344408,JE204352,2021-04-19 21:35:00,OTHER OFFENSE,False,True,10,41.836302897,-87.721896322
13031072,JG210350,2023-04-03 16:00:00,MOTOR VEHICLE THEFT,False,False,10,41.84842189,-87.683955017
3535728,HK617780,2004-09-11 23:26:56,DECEPTIVE PRACTICE,True,False,10,41.845219492,-87.714808882
12098662,JD286352,2020-07-05 01:30:00,BATTERY,False,False,10,41.858954003,-87.716754268
9191473,HW336398,2013-06-26 16:20:00,NARCOTICS,True,False,10,41.860075322,-87.707925879
10167699,HY356204,2015-07-26 10:13:00,ROBBERY,False,False,10,41.843483631,-87.719647981
5990691,HN772753,2007-12-22 12:40:00,NARCOTICS,True,False,10,41.85874094,-87.734049797
6409151,HP477256,2008-07-27 05:45:00,NARCOTICS,True,False,10,41.846436668,-87.696497702
12078245,JD264341,2020-06-14 20:24:00,ROBBERY,False,False,10,41.851407157,-87.733835632
5743231,HN550780,2007-08-26 01:55:00,BATTERY,False,True,10,41.855837922,-87.721119304
6240962,HP239881,2008-03-23 13:15:00,NARCOTICS,True,False,10,41.85840391,-87.713973375
2512260,HH835794,2002-12-13 13:00:00,NARCOTICS,True,False,10,41.860003414,-87.729878828
6030229,HP122504,2008-01-13 20:00:00,NARCOTICS,True,False,10,41.864177046,-87.715356764
14099675,JK136203,2026-02-02 17:58:00,THEFT,True,False,10,41.844580682,-87.701808336
7346228,HR667563,2009-11-27 17:00:00,DECEPTIVE PRACTICE,False,False,10,41.843670721,-87.705017532
7513320,HS316536,2010-05-20 00:55:00,ASSAULT,True,False,10,41.852043634,-87.666593693
11549841,JB570916,2018-12-28 17:00:00,BATTERY,False,True,10,41.865554907,-87.715402236
8027119,HT224593,2011-03-29 11:15:00,PROSTITUTION,True,False,10,41.851927656,-87.69348483
5989141,HN785408,2007-12-30 20:10:00,CRIMINAL DAMAGE,False,False,10,41.837659741,-87.723149442
9430741,HW574506,2013-12-17 10:33:00,ASSAULT,False,False,10,41.856958971,-87.730722361
8967077,HW115448,2013-01-12 23:30:00,MOTOR VEHICLE THEFT,False,False,10,41.847609583,-87.711222061
7299504,HS103394,2010-01-03 16:00:00,CRIMINAL DAMAGE,False,False,10,41.83967885,-87.736602036
12016791,JD193772,2020-03-23 10:40:00,DECEPTIVE PRACTICE,False,False,10,41.843473932,-87.724529173
5323931,HN170056,2007-02-10 12:10:00,NARCOTICS,True,False,10,41.866244992,-87.719735069
4516354,HM102592,2006-01-02 15:10:00,ROBBERY,False,False,10,41.84639294,-87.700502285
13692931,JH543801,2024-12-15 14:06:00,NARCOTICS,True,False,10,41.860204623,-87.727439421
11592012,JC147770,2019-02-10 19:00:00,BATTERY,False,False,10,41.836428389,-87.72433908
3927828,HL296337,2005-04-14 23:30:00,CRIMINAL DAMAGE,False,False,10,41.851528066,-87.726031103
8644472,HV319418,2011-06-01 09:30:00,THEFT,False,False,10,41.855691567,-87.716334109
7469181,HS270617,2010-04-22 10:00:00,MOTOR VEHICLE THEFT,False,False,10,41.865657502,-87.716620108
8031821,HT263334,2011-04-23 22:10:00,ROBBERY,False,False,10,41.861655606,-87.726262003
11338105,JB294175,2018-06-01 02:30:00,THEFT,False,False,10,41.849150338,-87.718584483
4894524,HM508611,2006-07-30 11:30:00,THEFT,False,False,10,41.858568011,-87.710319284
1332542,G029281,2001-01-13 15:00:00,THEFT,False,False,10,41.864955943,-87.732332365
8011739,HT243735,2011-04-10 17:30:00,CRIMINAL DAMAGE,False,False,10,41.854714656,-87.714302622
8478931,HV155384,2012-02-12 14:25:00,BATTERY,False,True,10,41.861943987,-87.710418671
3520955,HK598979,2004-09-02 22:55:00,ASSAULT,True,False,10,41.851462953,-87.67152914
4725526,HM327945,2006-05-03 12:30:00,ASSAULT,False,False,10,41.844162699,-87.695199039
11434288,JB419598,2018-09-02 13:00:00,BURGLARY,False,False,10,41.862864481,-87.714187307
3922892,HL293642,2005-04-13 22:25:00,BATTERY,False,True,10,41.855845871,-87.727275004
4994991,HM606581,2006-09-17 06:30:00,ROBBERY,False,False,10,41.866113842,-87.729160536
12994039,JG165912,2023-02-25 16:00:00,OTHER OFFENSE,False,True,10,41.849213003,-87.708835495
12723430,JF271879,2022-06-08 10:21:00,NARCOTICS,True,False,10,41.858277842,-87.727380521
7001237,HR399211,2009-06-27 23:59:55,BATTERY,False,True,10,41.851501656,-87.727785832
11376701,JB345067,2018-07-11 11:30:00,BATTERY,False,False,10,41.844510687,-87.705559823
10705847,HZ462259,2016-10-05 14:00:00,BURGLARY,False,False,10,41.843891791,-87.703793252
9199719,HW344944,2013-07-02 01:00:00,THEFT,False,True,10,41.856498711,-87.719982412
2441835,HH764593,2002-11-05 15:30:00,THEFT,False,False,10,41.852036418,-87.734519808
8083193,HT315879,2011-05-26 16:25:00,CRIMINAL DAMAGE,True,False,10,41.864125419,-87.711385045
10789063,HZ558791,2016-12-20 16:16:00,OTHER OFFENSE,True,False,10,41.848983337,-87.67699777
9538867,HX191710,2014-03-20 08:00:00,MOTOR VEHICLE THEFT,False,False,10,41.84191592,-87.725703634
6675461,HP749358,2008-12-24 18:40:00,OTHER OFFENSE,True,True,10,41.853451881,-87.728127153
7314372,HS118749,2010-01-13 17:10:00,NARCOTICS,True,False,10,41.84733605,-87.706339649
5921635,HN719455,2007-11-21 00:05:00,BATTERY,False,True,10,41.860201058,-87.716459625
4425814,HL716227,2005-11-04 20:00:00,BATTERY,False,True,10,41.860004046,-87.71401667
3652138,HK748746,2004-11-13 14:00:00,BATTERY,True,True,10,41.855883515,-87.726089009
10122255,HY311217,2015-06-20 12:45:00,OTHER OFFENSE,False,True,10,41.861491964,-87.731146022
10753274,HZ515808,2016-11-15 07:45:00,ASSAULT,False,False,10,41.835037208,-87.726443893
5785860,HN590668,2007-09-15 13:15:00,CRIMINAL DAMAGE,False,False,10,41.860579759,-87.73303045
14170993,JK222566,2026-04-17 22:00:00,MOTOR VEHICLE THEFT,False,False,10,41.851434255,-87.732194685
6314692,HP399888,2008-06-15 21:30:00,BATTERY,False,False,10,41.851082125,-87.708887053
11116809,JA468782,2017-10-12 15:00:00,BATTERY,False,False,10,41.851815095,-87.701906021
12177716,JD381047,2020-09-27 09:00:00,THEFT,False,False,10,41.86179475,-87.736051372
10484921,HZ224669,2016-04-12 22:30:00,ASSAULT,False,False,10,41.859894261,-87.714014058
9368380,HW511653,2013-10-28 22:45:00,OTHER OFFENSE,False,True,10,41.846957764,-87.72738092
7875436,HS162152,2010-02-12 13:18:00,NARCOTICS,True,False,10,41.866341527,-87.711154301
2022955,HH232400,2002-03-08 13:00:00,THEFT,False,False,10,41.851958985,-87.691230842
10201908,HY389043,2015-08-19 15:15:00,ROBBERY,False,False,10,41.837918102,-87.710948966
4835915,HM444179,2006-06-29 13:01:54,BATTERY,True,True,10,41.843649664,-87.728182837
11294411,JB236066,2018-04-16 08:00:00,OFFENSE INVOLVING CHILDREN,False,True,10,41.837768756,-87.729236396
11940758,JC563130,2019-12-28 14:22:00,ASSAULT,False,True,10,41.866604054,-87.686645691
6090459,HP187464,2008-02-21 18:45:00,DECEPTIVE PRACTICE,True,False,10,41.853675996,-87.732133318
1395971,G111195,2001-02-25 00:00:48,BATTERY,False,False,10,41.841870161,-87.716092578
3106537,HJ839266,2003-10-31 12:00:00,OTHER OFFENSE,False,True,10,41.858456599,-87.711535419
2158839,HH408063,2002-05-31 00:04:26,CRIMINAL DAMAGE,False,False,10,41.842054823,-87.70862619
9822428,HX472045,2014-10-18 01:08:00,CRIMINAL DAMAGE,False,False,10,41.841793599,-87.711058207
8238077,HT472332,2011-08-29 22:30:00,WEAPONS VIOLATION,True,False,10,41.865464821,-87.720098641
6897089,HR303463,2009-05-04 21:30:00,NARCOTICS,True,False,10,41.862041146,-87.71163652
10021061,HY210639,2015-04-04 20:17:00,NARCOTICS,True,False,10,41.848111932,-87.707209266
5905559,HN701459,2007-11-10 06:00:00,CRIMINAL DAMAGE,False,False,10,41.851757681,-87.705951446
10164452,HY352834,2015-07-23 17:45:00,THEFT,False,False,10,41.853127184,-87.719174068
11972841,JD141265,2020-02-04 21:00:00,BATTERY,False,False,10,41.848928144,-87.712479213
13035283,JG215205,2023-04-08 07:30:00,THEFT,False,False,10,41.86393108,-87.716566947
3261895,HK288078,2004-04-03 10:00:00,THEFT,False,False,10,41.844376969,-87.715312454
12052896,JD234965,2020-05-16 13:00:00,CRIMINAL DAMAGE,False,False,10,41.860007841,-87.709141619
7511055,HS314262,2010-05-18 18:00:00,BATTERY,False,True,10,41.863610424,-87.694554144
11345225,JB303540,2018-06-12 10:40:00,NARCOTICS,True,False,10,41.862432263,-87.731482281
10950567,JA270142,2017-05-18 13:45:00,THEFT,False,False,10,41.854775761,-87.705338318
8471136,HV147572,2011-11-11 14:00:00,BURGLARY,False,False,10,41.851366951,-87.737712004
11914538,JC537867,2019-12-05 14:22:00,THEFT,False,False,10,41.849954132,-87.685580175
5496792,HN309946,2007-04-28 09:45:00,CRIMINAL DAMAGE,False,False,10,41.847130663,-87.691022211
3284690,HK310914,2004-04-19 10:46:37,ASSAULT,False,False,10,41.862011728,-87.69378445
13580107,JH407519,2024-08-29 19:32:00,BATTERY,False,False,10,41.858965439,-87.715818083
7203106,HR616565,2009-10-30 10:30:00,NARCOTICS,True,False,10,41.863861452,-87.719449481
14252099,JK321513,2026-07-05 16:10:00,WEAPONS VIOLATION,True,False,10,41.854644023,-87.705335936
2202687,HH462966,2002-06-24 03:35:17,CRIMINAL DAMAGE,False,False,10,41.86428419,-87.729306253
4594583,HM184161,2006-02-15 19:00:00,BATTERY,False,False,10,41.855499,-87.699615985
6217225,HP303083,2008-04-26 11:00:00,BATTERY,False,True,10,41.858375389,-87.718881579
2606437,HJ195579,2003-02-20 21:01:00,NARCOTICS,True,False,10,41.858535082,-87.710319604
6695042,HR105488,2009-01-04 14:45:00,BATTERY,False,True,10,41.846222728,-87.714083538
8388929,HT621648,2011-12-05 14:00:00,THEFT,False,False,10,41.852264776,-87.721612191
6485116,HP559895,2008-09-08 12:48:16,NARCOTICS,True,False,10,41.851629837,-87.717826649
3230457,HK249640,2004-03-19 07:00:00,MOTOR VEHICLE THEFT,False,False,10,41.863356398,-87.715335298
3384907,HK434370,2004-06-16 08:00:00,ASSAULT,False,False,10,41.862871696,-87.713489726
8339574,HT572985,2011-11-03 12:40:00,GAMBLING,True,False,10,41.850730583,-87.721068905
13776684,JJ183004,2025-03-14 21:00:00,THEFT,False,False,10,41.862463709,-87.709602317
5694374,HN492708,2007-07-27 17:35:00,OTHER OFFENSE,False,False,10,41.842740954,-87.701613569
11229423,JB150165,2018-02-12 23:00:00,CRIMINAL DAMAGE,False,False,10,41.843642969,-87.713546903
12282308,JE127846,2021-01-30 16:44:00,THEFT,False,False,10,41.852002281,-87.688672081
12858897,JF434177,2022-09-06 12:00:00,DECEPTIVE PRACTICE,False,False,10,41.848016288,-87.683081928
11123655,JA477894,2017-10-19 20:30:00,THEFT,False,False,10,41.852002281,-87.688672081
6142328,HP232880,2008-03-19 08:30:00,BURGLARY,False,False,10,41.863665637,-87.727535236
12084608,JD271970,2020-06-21 21:40:00,BATTERY,False,True,10,41.861359279,-87.694400341
12978549,JG147418,2023-02-10 10:37:00,NARCOTICS,True,False,10,41.866126016,-87.728345393
14232206,JK297278,2026-06-16 15:20:00,ASSAULT,True,False,10,41.860175271,-87.709147333
4240260,HL562335,2005-08-21 07:00:00,MOTOR VEHICLE THEFT,False,False,10,41.839928881,-87.715891046
6720291,HR136731,2009-01-24 14:27:00,PUBLIC PEACE VIOLATION,False,False,10,41.840748121,-87.685269347
6785404,HR197542,2009-03-03 21:00:00,ASSAULT,False,True,10,41.865476075,-87.704418594
3446149,HK000658,2004-07-22 18:20:00,THEFT,True,False,10,41.851810515,-87.702071237
2167520,HH418631,2002-06-04 15:14:19,BATTERY,False,True,10,41.841757234,-87.707395998
11060481,JA397980,2017-08-19 16:20:00,BATTERY,False,True,10,41.859926121,-87.71279867
13327226,JH102707,2024-01-03 08:34:00,CRIMINAL TRESPASS,False,True,10,41.860084722,-87.715238317
3186139,HK192547,2004-02-19 17:33:51,BATTERY,False,False,10,41.8641555,-87.706821475
3600030,HK600898,2004-09-03 20:30:00,NARCOTICS,True,False,10,41.840572746,-87.695117274
